year,count_type,estimate,margin_of_error,state
2014,two_or_more_inculding_other,12763,2896.0,MO
2014,total,1023579,,MT
2014,two_or_more_exc_other_or_three_plus,20675,2267.0,MT
2014,white,914571,1553.0,MT
2014,black_aa,5812,1118.0,MT
2014,am_indian_native,70035,2384.0,MT
2014,asian,8176,1500.0,MT
2014,hawaiian_islander,276,194.0,MT
2014,other,2856,1056.0,MT
2014,two_or_more,21853,2394.0,MT
2014,two_or_more_inculding_other,1178,574.0,MT
2014,total,1881503,,NE
2014,two_or_more_exc_other_or_three_plus,39387,3708.0,NE
2014,white,1660976,5151.0,NE
2014,black_aa,88620,3209.0,NE
2014,am_indian_native,17959,2436.0,NE
2014,asian,38892,1651.0,NE
2014,hawaiian_islander,1056,647.0,NE
2014,other,30095,3853.0,NE
2014,two_or_more,43905,4253.0,NE
2014,two_or_more_inculding_other,4518,1374.0,NE
2014,total,2839099,,NV
2014,two_or_more_exc_other_or_three_plus,105361,6498.0,NV
2014,white,1931264,12232.0,NV
2014,black_aa,242994,3963.0,NV
2014,am_indian_native,30503,2361.0,NV
2014,asian,221841,4609.0,NV
2014,hawaiian_islander,18553,1480.0,NV
2014,other,268796,12699.0,NV
2014,two_or_more,125148,7195.0,NV
2014,two_or_more_inculding_other,19787,3227.0,NV
2014,total,1326813,,NH
2014,two_or_more_exc_other_or_three_plus,23033,2735.0,NH
2014,white,1239410,2714.0,NH
2014,black_aa,17009,2081.0,NH
2014,am_indian_native,2339,702.0,NH
2014,asian,33974,2254.0,NH
2014,hawaiian_islander,437,312.0,NH
2014,other,6252,1438.0,NH
2014,two_or_more,27392,3155.0,NH
2014,two_or_more_inculding_other,4359,1544.0,NH
2014,total,8938175,,NJ
2014,two_or_more_exc_other_or_three_plus,156576,9280.0,NJ
2014,white,6053656,22978.0,NJ
2014,black_aa,1212054,10107.0,NJ
2014,am_indian_native,15270,2236.0,NJ
2014,asian,827493,4813.0,NJ
2014,hawaiian_islander,2595,1051.0,NJ
2014,other,621199,22403.0,NJ
2014,two_or_more,205908,10145.0,NJ
2014,two_or_more_inculding_other,49332,5247.0,NJ
2014,total,2085572,,NM
2014,two_or_more_exc_other_or_three_plus,35229,2811.0,NM
2014,white,1525459,15508.0,NM
2014,black_aa,41277,2170.0,NM
2014,am_indian_native,198450,3810.0,NM
2014,asian,31566,2145.0,NM
2014,hawaiian_islander,592,407.0,NM
2014,other,224820,14008.0,NM
2014,two_or_more,63408,5137.0,NM
2014,two_or_more_inculding_other,28179,4972.0,NM
2014,total,19746227,,NY
2014,two_or_more_exc_other_or_three_plus,435353,17034.0,NY
2014,white,12634312,30471.0,NY
2014,black_aa,3093476,17224.0,NY
2014,am_indian_native,81512,6631.0,NY
2014,asian,1613255,8423.0,NY
2014,hawaiian_islander,4574,1304.0,NY
2014,other,1746680,33590.0,NY
2014,two_or_more,572418,19210.0,NY
2014,two_or_more_inculding_other,137065,8803.0,NY
2014,total,9943964,,NC
2014,two_or_more_exc_other_or_three_plus,204971,10634.0,NC
2014,white,6869207,14005.0,NC
2014,black_aa,2154387,10354.0,NC
2014,am_indian_native,111276,4198.0,NC
2014,asian,246721,4309.0,NC
2014,hawaiian_islander,5768,1738.0,NC
2014,other,322251,15157.0,NC
2014,two_or_more,234354,11322.0,NC
2014,two_or_more_inculding_other,29383,3699.0,NC
2014,total,739482,,ND
2014,two_or_more_exc_other_or_three_plus,16091,2922.0,ND
2014,white,654375,2212.0,ND
2014,black_aa,14910,1262.0,ND
2014,am_indian_native,39669,2089.0,ND
2014,asian,8899,919.0,ND
2014,hawaiian_islander,173,158.0,ND
2014,other,4680,1776.0,ND
2014,two_or_more,16776,2951.0,ND
2014,two_or_more_inculding_other,685,343.0,ND
2014,total,11594163,,OH
2014,two_or_more_exc_other_or_three_plus,268991,9912.0,OH
2014,white,9522264,7875.0,OH
2014,black_aa,1419214,9642.0,OH
2014,am_indian_native,22761,2657.0,OH
2014,asian,225438,5022.0,OH
2014,hawaiian_islander,3223,1275.0,OH
2014,other,103388,7629.0,OH
2014,two_or_more,297875,10298.0,OH
2014,two_or_more_inculding_other,28884,3978.0,OH
2014,total,3878051,,OK
2014,two_or_more_exc_other_or_three_plus,282254,8434.0,OK
2014,white,2827481,6268.0,OK
2014,black_aa,287254,4498.0,OK
2014,am_indian_native,289732,5548.0,OK
2014,asian,76654,2858.0,OK
2014,hawaiian_islander,4995,1023.0,OK
2014,other,93987,5080.0,OK
2014,two_or_more,297948,9105.0,OK
2014,two_or_more_inculding_other,15694,2988.0,OK
2014,total,3970239,,OR
2014,two_or_more_exc_other_or_three_plus,160156,6717.0,OR
2014,white,3358250,13638.0,OR
2014,black_aa,71042,3386.0,OR
2014,am_indian_native,46761,3508.0,OR
2014,asian,159891,4298.0,OR
2014,hawaiian_islander,14113,1864.0,OR
2014,other,141502,12897.0,OR
2014,two_or_more,178680,7082.0,OR
2014,two_or_more_inculding_other,18524,3740.0,OR
2014,total,12787209,,PA
2014,two_or_more_exc_other_or_three_plus,255593,11177.0,PA
2014,white,10408847,14006.0,PA
2014,black_aa,1416865,10987.0,PA
2014,am_indian_native,27367,3198.0,PA
2014,asian,399285,5091.0,PA
2014,hawaiian_islander,4197,1545.0,PA
2014,other,241491,15279.0,PA
2014,two_or_more,289157,12804.0,PA
2014,two_or_more_inculding_other,33564,4059.0,PA
2014,total,1055173,,RI
2014,two_or_more_exc_other_or_three_plus,19819,3015.0,RI
2014,white,858236,5406.0,RI
2014,black_aa,70600,3924.0,RI
2014,am_indian_native,5579,1067.0,RI
2014,asian,35676,2016.0,RI
2014,hawaiian_islander,385,421.0,RI
2014,other,57362,5005.0,RI
2014,two_or_more,27335,3951.0,RI
2014,two_or_more_inculding_other,7516,2283.0,RI
2014,total,4832482,,SC
2014,two_or_more_exc_other_or_three_plus,95353,7395.0,SC
2014,white,3254145,8625.0,SC
2014,black_aa,1320373,6935.0,SC
2014,am_indian_native,14155,1835.0,SC
2014,asian,68976,2531.0,SC
2014,hawaiian_islander,2959,1694.0,SC
2014,other,69517,8565.0,SC
2014,two_or_more,102357,8134.0,SC
2014,two_or_more_inculding_other,7004,2091.0,SC
2014,total,853175,,SD
2014,two_or_more_exc_other_or_three_plus,22451,2803.0,SD
2014,white,724768,2261.0,SD
2014,black_aa,14830,2141.0,SD
2014,am_indian_native,71811,2506.0,SD
2014,asian,11017,1189.0,SD
2014,hawaiian_islander,442,415.0,SD
2014,other,6774,1895.0,SD
2014,two_or_more,23533,2893.0,SD
2014,two_or_more_inculding_other,1082,538.0,SD
2014,total,6549352,,TN
2014,two_or_more_exc_other_or_three_plus,124996,7830.0,TN
2014,white,5084404,7598.0,TN
2014,black_aa,1105318,7359.0,TN
2014,am_indian_native,17139,2466.0,TN
2014,asian,102508,3823.0,TN
2014,hawaiian_islander,3409,1289.0,TN
2014,other,99109,8028.0,TN
2014,two_or_more,137465,8211.0,TN
2014,two_or_more_inculding_other,12469,3039.0,TN
2014,total,26956958,,TX
2014,two_or_more_exc_other_or_three_plus,527932,16825.0,TX
2014,white,20265860,39583.0,TX
2014,black_aa,3234898,16292.0,TX
2014,am_indian_native,121708,9067.0,TX
2014,asian,1161951,9196.0,TX
2014,hawaiian_islander,20055,2323.0,TX
2014,other,1488773,36237.0,TX
2014,two_or_more,663713,19229.0,TX
2014,two_or_more_inculding_other,135781,9222.0,TX
2014,total,2942902,,UT
2014,two_or_more_exc_other_or_three_plus,64646,5208.0,UT
2014,white,2568018,10207.0,UT
2014,black_aa,33520,2373.0,UT
2014,am_indian_native,32874,2782.0,UT
2014,asian,66060,2726.0,UT
2014,hawaiian_islander,25425,2252.0,UT
2014,other,138510,10255.0,UT
2014,two_or_more,78495,6819.0,UT
2014,two_or_more_inculding_other,13849,3252.0,UT
2014,total,626562,,VT
2014,two_or_more_exc_other_or_three_plus,12599,2171.0,VT
2014,white,591853,1756.0,VT
2014,black_aa,6164,1031.0,VT
2014,am_indian_native,2513,840.0,VT
2014,asian,9933,1118.0,VT
2014,hawaiian_islander,365,370.0,VT
2014,other,2872,1041.0,VT
2014,two_or_more,12862,2167.0,VT
2014,two_or_more_inculding_other,263,172.0,VT
2014,total,8326289,,VA
2014,two_or_more_exc_other_or_three_plus,245105,9936.0,VA
2014,white,5739681,13500.0,VA
2014,black_aa,1601449,10701.0,VA
2014,am_indian_native,21233,2448.0,VA
2014,asian,510871,6813.0,VA
2014,hawaiian_islander,4553,1661.0,VA
2014,other,174873,12257.0,VA
2014,two_or_more,273629,11226.0,VA
2014,two_or_more_inculding_other,28524,4982.0,VA
2014,total,7061530,,WA
2014,two_or_more_exc_other_or_three_plus,346576,10660.0,WA
2014,white,5484997,15746.0,WA
2014,black_aa,251336,7633.0,WA
2014,am_indian_native,95613,4947.0,WA
2014,asian,554101,5778.0,WA
2014,hawaiian_islander,45359,2260.0,WA
2014,other,247151,14847.0,WA
2014,two_or_more,382973,11575.0,WA
2014,two_or_more_inculding_other,36397,5447.0,WA
2014,total,1850326,,WV
2014,two_or_more_exc_other_or_three_plus,28369,2986.0,WV
2014,white,1731464,2718.0,WV
2014,black_aa,68279,3377.0,WV
2014,am_indian_native,3716,1127.0,WV
2014,asian,11642,1694.0,WV
2014,hawaiian_islander,300,231.0,WV
2014,other,4172,1300.0,WV
2014,two_or_more,30753,3140.0,WV
2014,two_or_more_inculding_other,2384,1098.0,WV
2014,total,5757564,,WI
2014,two_or_more_exc_other_or_three_plus,105559,5863.0,WI
2014,white,4966282,7475.0,WI
2014,black_aa,363916,4394.0,WI
2014,am_indian_native,50703,2596.0,WI
2014,asian,150258,3182.0,WI
2014,hawaiian_islander,1384,651.0,WI
2014,other,105647,7331.0,WI
2014,two_or_more,119374,6609.0,WI
2014,two_or_more_inculding_other,13815,2623.0,WI
2014,total,584153,,WY
2014,two_or_more_exc_other_or_three_plus,11009,2198.0,WY
2014,white,531680,2736.0,WY
2014,black_aa,6320,1114.0,WY
2014,am_indian_native,15073,1750.0,WY
2014,asian,5541,1066.0,WY
2014,hawaiian_islander,837,674.0,WY
2014,other,11808,2532.0,WY
2014,two_or_more,12894,2284.0,WY
2014,two_or_more_inculding_other,1885,746.0,WY
2015,total,4858979,,AL
2015,two_or_more_exc_other_or_three_plus,80965,6196.0,AL
2015,white,3329913,5703.0,AL
2015,black_aa,1303298,5731.0,AL
2015,am_indian_native,20503,2947.0,AL
2015,asian,59393,2341.0,AL
2015,hawaiian_islander,4448,2823.0,AL
2015,other,54105,6092.0,AL
2015,two_or_more,87319,6593.0,AL
2015,two_or_more_inculding_other,6354,1637.0,AL
2015,total,738432,,AK
2015,two_or_more_exc_other_or_three_plus,60114,4492.0,AK
2015,white,481314,3176.0,AK
2015,black_aa,26176,1808.0,AK
2015,am_indian_native,101133,3272.0,AK
2015,asian,47295,2541.0,AK
2015,hawaiian_islander,6762,1818.0,AK
2015,other,12467,3116.0,AK
2015,two_or_more,63285,4721.0,AK
2015,two_or_more_inculding_other,3171,1450.0,AK
2015,total,6828065,,AZ
2015,two_or_more_exc_other_or_three_plus,177195,10284.0,AZ
2015,white,5285994,24068.0,AZ
2015,black_aa,300685,6487.0,AZ
2015,am_indian_native,308469,7402.0,AZ
2015,asian,217556,5352.0,AZ
2015,hawaiian_islander,11284,1274.0,AZ
2015,other,481631,21623.0,AZ
2015,two_or_more,222446,10813.0,AZ
2015,two_or_more_inculding_other,45251,4852.0,AZ
2015,total,2978204,,AR
2015,two_or_more_exc_other_or_three_plus,58071,5445.0,AR
2015,white,2308047,6642.0,AR
2015,black_aa,469555,5093.0,AR
2015,am_indian_native,20797,2908.0,AR
2015,asian,42404,2472.0,AR
2015,hawaiian_islander,7639,907.0,AR
2015,other,65542,6352.0,AR
2015,two_or_more,64220,5652.0,AR
2015,two_or_more_inculding_other,6149,1913.0,AR
2015,total,39144818,,CA
2015,two_or_more_exc_other_or_three_plus,1378089,26810.0,CA
2015,white,23824254,64923.0,CA
2015,black_aa,2277229,14769.0,CA
2015,am_indian_native,282777,13225.0,CA
2015,asian,5548936,20371.0,CA
2015,hawaiian_islander,157554,6508.0,CA
2015,other,5300297,63956.0,CA
2015,two_or_more,1753771,30465.0,CA
2015,two_or_more_inculding_other,375682,14299.0,CA
2015,total,5456574,,CO
2015,two_or_more_exc_other_or_three_plus,162350,8271.0,CO
2015,white,4607390,13594.0,CO
2015,black_aa,224809,6222.0,CO
2015,am_indian_native,49138,4089.0,CO
2015,asian,162880,5083.0,CO
2015,hawaiian_islander,9136,1514.0,CO
2015,other,209890,13025.0,CO
2015,two_or_more,193331,9623.0,CO
2015,two_or_more_inculding_other,30981,3713.0,CO
2015,total,3590886,,CT
2015,two_or_more_exc_other_or_three_plus,88579,6347.0,CT
2015,white,2747943,12766.0,CT
2015,black_aa,380571,6628.0,CT
2015,am_indian_native,8893,1859.0,CT
2015,asian,156249,2710.0,CT
2015,hawaiian_islander,519,229.0,CT
2015,other,180107,12856.0,CT
2015,two_or_more,116604,7769.0,CT
2015,two_or_more_inculding_other,28025,4047.0,CT
2015,total,945934,,DE
2015,two_or_more_exc_other_or_three_plus,24941,3875.0,DE
2015,white,654904,4740.0,DE
2015,black_aa,203863,3106.0,DE
2015,am_indian_native,3121,1020.0,DE
2015,asian,36114,1597.0,DE
2015,hawaiian_islander,334,285.0,DE
2015,other,19157,3844.0,DE
2015,two_or_more,28441,3973.0,DE
2015,two_or_more_inculding_other,3500,1309.0,DE
2015,total,672228,,
2015,two_or_more_exc_other_or_three_plus,17794,2019.0,
2015,white,269143,3524.0,
2015,black_aa,318831,2822.0,
2015,am_indian_native,1661,1142.0,
2015,asian,25944,1021.0,
2015,hawaiian_islander,475,358.0,
2015,other,34797,4077.0,
2015,two_or_more,21377,2579.0,
2015,two_or_more_inculding_other,3583,1304.0,
2015,total,20271272,,FL
2015,two_or_more_exc_other_or_three_plus,414207,18395.0,FL
2015,white,15357374,27705.0,FL
2015,black_aa,3280778,15532.0,FL
2015,am_indian_native,47032,5060.0,FL
2015,asian,544068,8941.0,FL
2015,hawaiian_islander,11898,2694.0,FL
2015,other,528266,22821.0,FL
2015,two_or_more,501856,20371.0,FL
2015,two_or_more_inculding_other,87649,9010.0,FL
2015,total,10214860,,GA
2015,two_or_more_exc_other_or_three_plus,197976,13098.0,GA
2015,white,6077438,15641.0,GA
2015,black_aa,3197929,14494.0,GA
2015,am_indian_native,28491,4538.0,GA
2015,asian,388457,5862.0,GA
2015,hawaiian_islander,4337,1726.0,GA
2015,other,284084,16303.0,GA
2015,two_or_more,234124,14764.0,GA
2015,two_or_more_inculding_other,36148,5658.0,GA
2015,total,1431603,,HI
2015,two_or_more_exc_other_or_three_plus,342687,11146.0,HI
2015,white,372252,4443.0,HI
2015,black_aa,29644,2122.0,HI
2015,am_indian_native,3899,1122.0,HI
2015,asian,531268,10112.0,HI
2015,hawaiian_islander,134232,5671.0,HI
2015,other,10135,1858.0,HI
2015,two_or_more,350173,11268.0,HI
2015,two_or_more_inculding_other,7486,1921.0,HI
2015,total,1654930,,ID
2015,two_or_more_exc_other_or_three_plus,42503,3504.0,ID
2015,white,1514404,5361.0,ID
2015,black_aa,8828,1371.0,ID
2015,am_indian_native,23516,2780.0,ID
2015,asian,21145,2248.0,ID
2015,hawaiian_islander,1931,1013.0,ID
2015,other,37682,4854.0,ID
2015,two_or_more,47424,3957.0,ID
2015,two_or_more_inculding_other,4921,1454.0,ID
2015,total,12859995,,IL
2015,two_or_more_exc_other_or_three_plus,240527,10156.0,IL
2015,white,9238679,23235.0,IL
2015,black_aa,1844624,9309.0,IL
2015,am_indian_native,28792,3784.0,IL
2015,asian,674236,6487.0,IL
2015,hawaiian_islander,4514,1103.0,IL
2015,other,773685,24560.0,IL
2015,two_or_more,295465,10735.0,IL
2015,two_or_more_inculding_other,54938,5770.0,IL
2015,total,6619680,,IN
2015,two_or_more_exc_other_or_three_plus,139105,9216.0,IN
2015,white,5559694,9753.0,IN
2015,black_aa,605660,8094.0,IN
2015,am_indian_native,15704,2436.0,IN
2015,asian,138664,4048.0,IN
2015,hawaiian_islander,2602,1294.0,IN
2015,other,140617,10232.0,IN
2015,two_or_more,156739,9223.0,IN
2015,two_or_more_inculding_other,17634,3097.0,IN
2015,total,3123899,,IA
2015,two_or_more_exc_other_or_three_plus,54846,4060.0,IA
2015,white,2826672,5945.0,IA
2015,black_aa,106610,4123.0,IA
2015,am_indian_native,11554,2216.0,IA
2015,asian,68505,3291.0,IA
2015,hawaiian_islander,3282,1772.0,IA
2015,other,47404,5301.0,IA
2015,two_or_more,59872,4566.0,IA
2015,two_or_more_inculding_other,5026,1329.0,IA
2015,total,2911641,,KS
2015,two_or_more_exc_other_or_three_plus,84619,5809.0,KS
2015,white,2465799,7726.0,KS
2015,black_aa,172109,4919.0,KS
2015,am_indian_native,27041,3024.0,KS
2015,asian,84221,2647.0,KS
2015,hawaiian_islander,2197,1182.0,KS
2015,other,67275,6490.0,KS
2015,two_or_more,92999,6001.0,KS
2015,two_or_more_inculding_other,8380,1919.0,KS
2015,total,4425092,,KY
2015,two_or_more_exc_other_or_three_plus,88009,5507.0,KY
2015,white,3865712,5045.0,KY
2015,black_aa,355718,5355.0,KY
2015,am_indian_native,8914,1879.0,KY
2015,asian,59626,2828.0,KY
2015,hawaiian_islander,2765,1066.0,KY
2015,other,38122,4649.0,KY
2015,two_or_more,94235,6001.0,KY
2015,two_or_more_inculding_other,6226,1681.0,KY
2015,total,4670724,,LA
2015,two_or_more_exc_other_or_three_plus,88126,6904.0,LA
2015,white,2914693,7522.0,LA
2015,black_aa,1502375,7155.0,LA
2015,am_indian_native,22645,2192.0,LA
2015,asian,81039,1904.0,LA
2015,hawaiian_islander,1146,456.0,LA
2015,other,51153,6010.0,LA
2015,two_or_more,97673,7420.0,LA
2015,two_or_more_inculding_other,9547,2322.0,LA
2015,total,1329328,,ME
2015,two_or_more_exc_other_or_three_plus,29588,2338.0,ME
2015,white,1258074,1424.0,ME
2015,black_aa,14795,1718.0,ME
2015,am_indian_native,8966,1152.0,ME
2015,asian,13291,1358.0,ME
2015,hawaiian_islander,652,436.0,ME
2015,other,2957,1083.0,ME
2015,two_or_more,30593,2478.0,ME
2015,two_or_more_inculding_other,1005,775.0,ME
2015,total,6006401,,MD
2015,two_or_more_exc_other_or_three_plus,167430,9823.0,MD
2015,white,3395048,10270.0,MD
2015,black_aa,1770161,10035.0,MD
2015,am_indian_native,15403,2830.0,MD
2015,asian,385167,4604.0,MD
2015,hawaiian_islander,2911,801.0,MD
2015,other,250417,12016.0,MD
2015,two_or_more,187294,10053.0,MD
2015,two_or_more_inculding_other,19864,3283.0,MD
2015,total,6794422,,MA
2015,two_or_more_exc_other_or_three_plus,167636,9562.0,MA
2015,white,5373238,12798.0,MA
2015,black_aa,499357,8709.0,MA
2015,am_indian_native,10663,1777.0,MA
2015,asian,430739,4536.0,MA
2015,hawaiian_islander,1410,690.0,MA
2015,other,280631,12650.0,MA
2015,two_or_more,198384,10100.0,MA
2015,two_or_more_inculding_other,30748,4250.0,MA
2015,total,9922576,,MI
2015,two_or_more_exc_other_or_three_plus,245563,10177.0,MI
2015,white,7801483,8387.0,MI
2015,black_aa,1378111,9749.0,MI
2015,am_indian_native,53668,3628.0,MI
2015,asian,293157,3884.0,MI
2015,hawaiian_islander,3757,1092.0,MI
2015,other,120463,7841.0,MI
2015,two_or_more,271937,10737.0,MI
2015,two_or_more_inculding_other,26374,3358.0,MI
2015,total,5489594,,MN
2015,two_or_more_exc_other_or_three_plus,144224,6374.0,MN
2015,white,4614799,7190.0,MN
2015,black_aa,320267,5209.0,MN
2015,am_indian_native,55212,2866.0,MN
2015,asian,258839,4929.0,MN
2015,hawaiian_islander,1570,490.0,MN
2015,other,83169,6087.0,MN
2015,two_or_more,155738,6670.0,MN
2015,two_or_more_inculding_other,11514,2310.0,MN
2015,total,2992333,,MS
2015,two_or_more_exc_other_or_three_plus,32075,3920.0,MS
2015,white,1758586,4423.0,MS
2015,black_aa,1128475,4848.0,MS
2015,am_indian_native,11723,1059.0,MS
2015,asian,30540,2306.0,MS
2015,hawaiian_islander,834,628.0,MS
2015,other,26315,4523.0,MS
2015,two_or_more,35860,4205.0,MS
2015,two_or_more_inculding_other,3785,1401.0,MS
2015,total,6083672,,MO
2015,two_or_more_exc_other_or_three_plus,138344,7911.0,MO
2015,white,5011327,7416.0,MO
2015,black_aa,709969,6726.0,MO
2015,am_indian_native,25808,2716.0,MO
2015,asian,114889,3501.0,MO
2015,hawaiian_islander,6199,1594.0,MO
2015,other,65614,5724.0,MO
2015,two_or_more,149866,8432.0,MO
2015,two_or_more_inculding_other,11522,2421.0,MO
2015,total,1032949,,MT
2015,two_or_more_exc_other_or_three_plus,26167,3110.0,MT
2015,white,918701,2213.0,MT
2015,black_aa,4725,1068.0,MT
2015,am_indian_native,65106,2658.0,MT
2015,asian,9071,1235.0,MT
2015,hawaiian_islander,1034,658.0,MT
2015,other,7142,1882.0,MT
2015,two_or_more,27170,3166.0,MT
2015,two_or_more_inculding_other,1003,447.0,MT
2015,total,1896190,,NE
2015,two_or_more_exc_other_or_three_plus,39504,3767.0,NE
2015,white,1671988,6529.0,NE
2015,black_aa,90535,2978.0,NE
2015,am_indian_native,17360,2077.0,NE
2015,asian,39906,1996.0,NE
2015,hawaiian_islander,1221,765.0,NE
2015,other,31466,5873.0,NE
2015,two_or_more,43714,3916.0,NE
2015,two_or_more_inculding_other,4210,1316.0,NE
2015,total,2890845,,NV
2015,two_or_more_exc_other_or_three_plus,118547,6923.0,NV
2015,white,1952341,14544.0,NV
2015,black_aa,246720,4756.0,NV
2015,am_indian_native,33607,3481.0,NV
2015,asian,231566,4314.0,NV
2015,hawaiian_islander,18326,1544.0,NV
2015,other,264719,12674.0,NV
2015,two_or_more,143566,8121.0,NV
2015,two_or_more_inculding_other,25019,3841.0,NV
2015,total,1330608,,NH
2015,two_or_more_exc_other_or_three_plus,21391,2356.0,NH
2015,white,1245262,1995.0,NH
2015,black_aa,21292,1989.0,NH
2015,am_indian_native,1561,592.0,NH
2015,asian,34014,1938.0,NH
2015,hawaiian_islander,254,231.0,NH
2015,other,5663,1465.0,NH
2015,two_or_more,22562,2362.0,NH
2015,two_or_more_inculding_other,1171,676.0,NH
2015,total,8958013,,NJ
2015,two_or_more_exc_other_or_three_plus,189631,10144.0,NJ
2015,white,6060267,21214.0,NJ
2015,black_aa,1198613,9845.0,NJ
2015,am_indian_native,16870,3382.0,NJ
2015,asian,849240,5820.0,NJ
2015,hawaiian_islander,3556,1308.0,NJ
2015,other,585855,21114.0,NJ
2015,two_or_more,243612,11255.0,NJ
2015,two_or_more_inculding_other,53981,5411.0,NJ
2015,total,2085109,,NM
2015,two_or_more_exc_other_or_three_plus,46146,5032.0,NM
2015,white,1530670,13867.0,NM
2015,black_aa,47873,3058.0,NM
2015,am_indian_native,193512,4537.0,NM
2015,asian,29282,2691.0,NM
2015,hawaiian_islander,1355,819.0,NM
2015,other,211620,13501.0,NM
2015,two_or_more,70797,6162.0,NM
2015,two_or_more_inculding_other,24651,4308.0,NM
2015,total,19795791,,NY
2015,two_or_more_exc_other_or_three_plus,438549,18484.0,NY
2015,white,12621132,30579.0,NY
2015,black_aa,3081333,16953.0,NY
2015,am_indian_native,69933,5571.0,NY
2015,asian,1672186,9568.0,NY
2015,hawaiian_islander,6446,1887.0,NY
2015,other,1763351,31551.0,NY
2015,two_or_more,581410,23387.0,NY
2015,two_or_more_inculding_other,142861,10778.0,NY
2015,total,10042802,,NC
2015,two_or_more_exc_other_or_three_plus,214665,9988.0,NC
2015,white,6934715,14528.0,NC
2015,black_aa,2172492,10565.0,NC
2015,am_indian_native,120513,4986.0,NC
2015,asian,268322,5310.0,NC
2015,hawaiian_islander,4990,1430.0,NC
2015,other,300313,15723.0,NC
2015,two_or_more,241457,10393.0,NC
2015,two_or_more_inculding_other,26792,3913.0,NC
2015,total,756928,,ND
2015,two_or_more_exc_other_or_three_plus,18561,2426.0,ND
2015,white,667900,2285.0,ND
2015,black_aa,15681,1519.0,ND
2015,am_indian_native,37745,1750.0,ND
2015,asian,10104,829.0,ND
2015,hawaiian_islander,445,409.0,ND
2015,other,6119,1662.0,ND
2015,two_or_more,18934,2508.0,ND
2015,two_or_more_inculding_other,373,329.0,ND
2015,total,11613423,,OH
2015,two_or_more_exc_other_or_three_plus,284595,12703.0,OH
2015,white,9519055,8894.0,OH
2015,black_aa,1426291,11547.0,OH
2015,am_indian_native,21901,3439.0,OH
2015,asian,233468,4811.0,OH
2015,hawaiian_islander,4995,2361.0,OH
2015,other,98382,7123.0,OH
2015,two_or_more,309331,13713.0,OH
2015,two_or_more_inculding_other,24736,3689.0,OH
2015,total,3911338,,OK
2015,two_or_more_exc_other_or_three_plus,293667,8761.0,OK
2015,white,2838386,6875.0,OK
2015,black_aa,286314,5378.0,OK
2015,am_indian_native,286598,6783.0,OK
2015,asian,78528,2737.0,OK
2015,hawaiian_islander,3541,946.0,OK
2015,other,108268,7114.0,OK
2015,two_or_more,309703,8731.0,OK
2015,two_or_more_inculding_other,16036,2721.0,OK
2015,total,4028977,,OR
2015,two_or_more_exc_other_or_three_plus,166870,8564.0,OR
2015,white,3433909,9509.0,OR
2015,black_aa,76980,3389.0,OR
2015,am_indian_native,50126,4304.0,OR
2015,asian,164291,4505.0,OR
2015,hawaiian_islander,14239,2030.0,OR
2015,other,106607,8516.0,OR
2015,two_or_more,182825,9150.0,OR
2015,two_or_more_inculding_other,15955,2690.0,OR
2015,total,12802503,,PA
2015,two_or_more_exc_other_or_three_plus,268355,10233.0,PA
2015,white,10386678,12857.0,PA
2015,black_aa,1408512,9508.0,PA
2015,am_indian_native,25085,3616.0,PA
2015,asian,420116,5025.0,PA
2015,hawaiian_islander,4253,1249.0,PA
2015,other,248488,13541.0,PA
2015,two_or_more,309371,11537.0,PA
2015,two_or_more_inculding_other,41016,5657.0,PA
2015,total,1056298,,RI
2015,two_or_more_exc_other_or_three_plus,28913,3860.0,RI
2015,white,848845,6308.0,RI
2015,black_aa,65504,4156.0,RI
2015,am_indian_native,4563,1167.0,RI
2015,asian,35540,2074.0,RI
2015,hawaiian_islander,211,268.0,RI
2015,other,65257,6793.0,RI
2015,two_or_more,36378,4754.0,RI
2015,two_or_more_inculding_other,7465,2266.0,RI
2015,total,4896146,,SC
2015,two_or_more_exc_other_or_three_plus,92035,6220.0,SC
2015,white,3292094,7581.0,SC
2015,black_aa,1344114,7124.0,SC
2015,am_indian_native,13761,1890.0,SC
2015,asian,70342,2659.0,SC
2015,hawaiian_islander,3361,1751.0,SC
2015,other,68788,6965.0,SC
2015,two_or_more,103686,6465.0,SC
2015,two_or_more_inculding_other,11651,2773.0,SC
2015,total,858469,,SD
2015,two_or_more_exc_other_or_three_plus,24074,2743.0,SD
2015,white,725937,2619.0,SD
2015,black_aa,13172,1389.0,SD
2015,am_indian_native,71102,2895.0,SD
2015,asian,11911,1378.0,SD
2015,hawaiian_islander,737,524.0,SD
2015,other,10213,2321.0,SD
2015,two_or_more,25397,2727.0,SD
2015,two_or_more_inculding_other,1323,676.0,SD
2015,total,6600299,,TN
2015,two_or_more_exc_other_or_three_plus,128378,8572.0,TN
2015,white,5129336,8520.0,TN
2015,black_aa,1110412,8543.0,TN
2015,am_indian_native,19294,2549.0,TN
2015,asian,107075,3696.0,TN
2015,hawaiian_islander,2909,1195.0,TN
2015,other,90293,7353.0,TN
2015,two_or_more,140980,9160.0,TN
2015,two_or_more_inculding_other,12602,2671.0,TN
2015,total,27469114,,TX
2015,two_or_more_exc_other_or_three_plus,540130,18204.0,TX
2015,white,20587917,39722.0,TX
2015,black_aa,3298173,17739.0,TX
2015,am_indian_native,132948,9458.0,TX
2015,asian,1248823,9581.0,TX
